user1,user2,contact,firstcontacttimestamp,lastcontacttimestamp,distance,duration
a98df9f9-acaa-402d-81d0-11dd4cdf8a36,a90d7e53-db59-49be-9ccd-5709053f3202,1,2022-11-13 19:15:38.474000-03:00,2022-11-13 19:15:38.701000-03:00,592.0,0.0037833333333333334
a98df9f9-acaa-402d-81d0-11dd4cdf8a36,a90d7e53-db59-49be-9ccd-5709053f3202,2,2022-11-14 12:52:27.397000-03:00,2022-11-14 13:00:48.342000-03:00,55.4,8.349083333333333
a98df9f9-acaa-402d-81d0-11dd4cdf8a36,a90d7e53-db59-49be-9ccd-5709053f3202,3,2022-11-14 14:07:17.084000-03:00,2022-11-14 14:07:17.190000-03:00,432.0,0.0017666666666666666
a98df9f9-acaa-402d-81d0-11dd4cdf8a36,a90d7e53-db59-49be-9ccd-5709053f3202,4,2022-11-15 09:53:29.587000-03:00,2022-11-15 09:53:29.587000-03:00,103.0,0.0
a98df9f9-acaa-402d-81d0-11dd4cdf8a36,a90d7e53-db59-49be-9ccd-5709053f3202,5,2022-11-15 10:14:32.868000-03:00,2022-11-15 10:15:15.025000-03:00,181.0,0.7026166666666666
a98df9f9-acaa-402d-81d0-11dd4cdf8a36,b6661f70-3752-433b-9b22-6446c959522c,1,2022-11-10 19:27:05.226000-03:00,2022-11-10 19:27:21.777000-03:00,483.0,0.27585
a98df9f9-acaa-402d-81d0-11dd4cdf8a36,b6661f70-3752-433b-9b22-6446c959522c,2,2022-11-10 20:35:29.549000-03:00,2022-11-10 20:35:43-03:00,539.0,0.22418333333333335
a98df9f9-acaa-402d-81d0-11dd4cdf8a36,b6661f70-3752-433b-9b22-6446c959522c,3,2022-11-14 14:07:10.690000-03:00,2022-11-14 14:07:17.167000-03:00,59.5,0.10795
a98df9f9-acaa-402d-81d0-11dd4cdf8a36,b6661f70-3752-433b-9b22-6446c959522c,4,2022-11-14 19:38:52.875000-03:00,2022-11-14 19:40:14.313000-03:00,460.0,1.3573
a98df9f9-acaa-402d-81d0-11dd4cdf8a36,b6661f70-3752-433b-9b22-6446c959522c,5,2022-11-15 21:23:36.047000-03:00,2022-11-15 21:29:53.674000-03:00,320.0,6.293783333333334
b63b2a50-0b1f-42de-8408-56cc47dd5565,207ff938-b66d-4137-8343-7088616af16f,1,2022-11-19 20:59:32.578000-03:00,2022-11-19 21:21:28.683000-03:00,22.333333333333332,21.935083333333335
b63b2a50-0b1f-42de-8408-56cc47dd5565,a59fd8cb-21b2-4fb6-8431-6ad4943efe18,1,2022-11-12 14:44:21.320000-03:00,2022-11-12 14:44:21.366000-03:00,23.0,0.0007666666666666667
b63b2a50-0b1f-42de-8408-56cc47dd5565,a59fd8cb-21b2-4fb6-8431-6ad4943efe18,2,2022-11-19 20:23:41.017000-03:00,2022-11-19 20:23:41.068000-03:00,10.0,0.00085
b63b2a50-0b1f-42de-8408-56cc47dd5565,a59fd8cb-21b2-4fb6-8431-6ad4943efe18,3,2022-11-19 21:00:16.299000-03:00,2022-11-19 21:02:02.007000-03:00,56.0,1.7618
b63b2a50-0b1f-42de-8408-56cc47dd5565,a90d7e53-db59-49be-9ccd-5709053f3202,1,2022-11-19 20:23:31.334000-03:00,2022-11-19 20:26:29.655000-03:00,42.2,2.9720166666666668
b63b2a50-0b1f-42de-8408-56cc47dd5565,a90d7e53-db59-49be-9ccd-5709053f3202,2,2022-11-19 20:59:32.564000-03:00,2022-11-19 21:21:16.417000-03:00,28.227272727272727,21.730883333333335
b6661f70-3752-433b-9b22-6446c959522c,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,1,2022-11-14 13:01:49.802000-03:00,2022-11-14 13:08:23.738000-03:00,171.0,6.5656
b6661f70-3752-433b-9b22-6446c959522c,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,2,2022-11-14 13:08:53.227000-03:00,2022-11-14 13:34:15.387000-03:00,134.5,25.369333333333334
b6661f70-3752-433b-9b22-6446c959522c,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,3,2022-11-14 14:07:34.614000-03:00,2022-11-14 14:09:56.537000-03:00,148.0,2.3653833333333334
b6661f70-3752-433b-9b22-6446c959522c,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,4,2022-11-14 14:42:32.463000-03:00,2022-11-14 15:01:43.310000-03:00,0.0,19.180783333333334
b6661f70-3752-433b-9b22-6446c959522c,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,5,2022-11-14 15:47:30.106000-03:00,2022-11-14 15:49:07.401000-03:00,0.0,1.6215833333333334
b6661f70-3752-433b-9b22-6446c959522c,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,6,2022-11-14 15:54:53.112000-03:00,2022-11-14 16:16:35.263000-03:00,136.0,21.702516666666668
b6661f70-3752-433b-9b22-6446c959522c,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,7,2022-11-15 21:23:36.068000-03:00,2022-11-15 21:34:13.771000-03:00,125.4,10.628383333333334
b6661f70-3752-433b-9b22-6446c959522c,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,8,2022-11-15 22:03:41.043000-03:00,2022-11-15 22:08:14.874000-03:00,129.83333333333334,4.56385
b6661f70-3752-433b-9b22-6446c959522c,000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3,9,2022-11-16 20:25:05.060000-03:00,2022-11-16 20:26:13.318000-03:00,172.66666666666666,1.1376333333333333
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,1,2022-11-07 14:29:25.343000-03:00,2022-11-07 14:29:54.171000-03:00,2.0,0.48046666666666665
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,2,2022-11-07 14:30:30.225000-03:00,2022-11-07 14:50:29.283000-03:00,2.0,19.9843
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,3,2022-11-07 15:04:36.651000-03:00,2022-11-07 15:19:29.369000-03:00,11.0,14.878633333333333
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,4,2022-11-07 15:40:29.217000-03:00,2022-11-07 15:52:38.371000-03:00,34.4,12.152566666666667
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,5,2022-11-10 19:04:36.285000-03:00,2022-11-10 19:05:09.094000-03:00,44.0,0.5468166666666666
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,6,2022-11-10 20:59:06.796000-03:00,2022-11-10 21:11:54.228000-03:00,28.666666666666668,12.790533333333334
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,7,2022-11-10 21:38:39.982000-03:00,2022-11-10 21:39:16.779000-03:00,65.0,0.6132833333333333
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,8,2022-11-11 17:18:24.307000-03:00,2022-11-11 17:18:35.147000-03:00,12.0,0.18066666666666667
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,9,2022-11-13 16:12:03.866000-03:00,2022-11-13 16:13:11.597000-03:00,57.5,1.12885
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,10,2022-11-13 19:03:53.202000-03:00,2022-11-13 19:09:39.750000-03:00,24.8,5.7758
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,11,2022-11-14 13:01:49.840000-03:00,2022-11-14 13:08:23.773000-03:00,131.0,6.56555
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,12,2022-11-14 13:08:53.261000-03:00,2022-11-14 13:34:15.419000-03:00,232.0,25.3693
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,13,2022-11-14 14:07:34.717000-03:00,2022-11-14 14:09:56.463000-03:00,34.0,2.3624333333333336
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,14,2022-11-14 14:42:32.496000-03:00,2022-11-14 15:01:33.163000-03:00,22.0,19.011116666666666
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,15,2022-11-14 15:47:30.134000-03:00,2022-11-14 16:06:23.506000-03:00,65.75,18.889533333333336
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,16,2022-11-14 19:36:00.148000-03:00,2022-11-14 19:42:39.459000-03:00,89.0,6.655183333333333
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,17,2022-11-15 21:26:15.037000-03:00,2022-11-15 21:33:41.906000-03:00,196.5,7.447816666666667
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,18,2022-11-15 22:03:56.794000-03:00,2022-11-15 22:08:14.950000-03:00,4.0,4.3026
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,19,2022-11-16 17:41:36.507000-03:00,2022-11-16 17:42:25.195000-03:00,7.0,0.8114666666666667
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,20,2022-11-16 18:14:24.377000-03:00,2022-11-16 18:18:47.502000-03:00,22.5,4.385416666666667
b6661f70-3752-433b-9b22-6446c959522c,207ff938-b66d-4137-8343-7088616af16f,21,2022-11-16 20:25:05.105000-03:00,2022-11-16 20:26:07.234000-03:00,7.5,1.0354833333333333
b6661f70-3752-433b-9b22-6446c959522c,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,1,2022-11-10 19:05:08.966000-03:00,2022-11-10 19:05:08.966000-03:00,261.0,0.0
b6661f70-3752-433b-9b22-6446c959522c,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,2,2022-11-10 20:59:06.697000-03:00,2022-11-10 21:10:05.572000-03:00,364.25,10.98125
b6661f70-3752-433b-9b22-6446c959522c,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,3,2022-11-12 14:25:39.403000-03:00,2022-11-12 14:27:58.769000-03:00,295.0,2.322766666666667
b6661f70-3752-433b-9b22-6446c959522c,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,4,2022-11-13 16:11:34.026000-03:00,2022-11-13 16:13:11.504000-03:00,71.33333333333333,1.6246333333333332
b6661f70-3752-433b-9b22-6446c959522c,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,5,2022-11-13 16:53:40.666000-03:00,2022-11-13 16:53:40.724000-03:00,346.0,0.0009666666666666667
b6661f70-3752-433b-9b22-6446c959522c,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,6,2022-11-13 19:03:34.824000-03:00,2022-11-13 19:08:53.625000-03:00,284.75,5.31335
b6661f70-3752-433b-9b22-6446c959522c,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,7,2022-11-14 13:01:49.675000-03:00,2022-11-14 13:08:23.671000-03:00,3.0,6.566599999999999
b6661f70-3752-433b-9b22-6446c959522c,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,8,2022-11-14 13:08:53.137000-03:00,2022-11-14 13:34:25.282000-03:00,56.5,25.53575
b6661f70-3752-433b-9b22-6446c959522c,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,9,2022-11-14 14:07:37.499000-03:00,2022-11-14 14:09:56.503000-03:00,104.5,2.316733333333333
b6661f70-3752-433b-9b22-6446c959522c,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,10,2022-11-14 14:42:32.421000-03:00,2022-11-14 15:01:33.081000-03:00,41.0,19.011000000000003
b6661f70-3752-433b-9b22-6446c959522c,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,11,2022-11-14 15:47:14.133000-03:00,2022-11-14 15:47:52.994000-03:00,23.5,0.6476833333333333
b6661f70-3752-433b-9b22-6446c959522c,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,12,2022-11-14 15:54:53.070000-03:00,2022-11-14 16:16:24.931000-03:00,222.5,21.53101666666667
b6661f70-3752-433b-9b22-6446c959522c,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,13,2022-11-14 19:35:46.472000-03:00,2022-11-14 19:40:53.078000-03:00,351.0,5.1101
b6661f70-3752-433b-9b22-6446c959522c,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,14,2022-11-15 21:24:14.991000-03:00,2022-11-15 21:32:15.394000-03:00,182.66666666666666,8.006716666666668
b6661f70-3752-433b-9b22-6446c959522c,5bfa6f7f-4264-48cb-a1fd-f2cab29af86f,15,2022-11-16 20:25:05.015000-03:00,2022-11-16 20:25:59.020000-03:00,364.5,0.9000833333333333
b6661f70-3752-433b-9b22-6446c959522c,a90d7e53-db59-49be-9ccd-5709053f3202,1,2022-11-10 20:59:00.386000-03:00,2022-11-10 21:11:43.408000-03:00,51.333333333333336,12.717033333333335
b6661f70-3752-433b-9b22-6446c959522c,a90d7e53-db59-49be-9ccd-5709053f3202,2,2022-11-10 21:38:39.921000-03:00,2022-11-10 21:39:16.726000-03:00,76.0,0.6134166666666666
b6661f70-3752-433b-9b22-6446c959522c,a90d7e53-db59-49be-9ccd-5709053f3202,3,2022-11-11 17:18:24.187000-03:00,2022-11-11 17:19:37.010000-03:00,10.0,1.2137166666666666
b6661f70-3752-433b-9b22-6446c959522c,a90d7e53-db59-49be-9ccd-5709053f3202,4,2022-11-12 14:27:58.894000-03:00,2022-11-12 14:27:58.894000-03:00,1.0,0.0
b6661f70-3752-433b-9b22-6446c959522c,a90d7e53-db59-49be-9ccd-5709053f3202,5,2022-11-13 19:05:53.177000-03:00,2022-11-13 19:10:18.893000-03:00,104.57142857142857,4.4286
b6661f70-3752-433b-9b22-6446c959522c,a90d7e53-db59-49be-9ccd-5709053f3202,6,2022-11-14 13:01:49.746000-03:00,2022-11-14 13:08:23.707000-03:00,97.0,6.566016666666667
b6661f70-3752-433b-9b22-6446c959522c,a90d7e53-db59-49be-9ccd-5709053f3202,7,2022-11-14 13:08:53.192000-03:00,2022-11-14 13:34:15.339000-03:00,351.0,25.369116666666667
b6661f70-3752-433b-9b22-6446c959522c,a90d7e53-db59-49be-9ccd-5709053f3202,8,2022-11-14 16:04:23.138000-03:00,2022-11-14 16:16:24.964000-03:00,59.5,12.030433333333333
b6661f70-3752-433b-9b22-6446c959522c,a90d7e53-db59-49be-9ccd-5709053f3202,9,2022-11-14 19:36:00.034000-03:00,2022-11-14 19:42:51.351000-03:00,75.33333333333333,6.855283333333333
b6661f70-3752-433b-9b22-6446c959522c,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,1,2022-11-14 13:01:49.616000-03:00,2022-11-14 13:08:23.637000-03:00,31.0,6.5670166666666665
b6661f70-3752-433b-9b22-6446c959522c,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,2,2022-11-14 13:08:53.069000-03:00,2022-11-14 13:34:15.269000-03:00,55.0,25.37
b6661f70-3752-433b-9b22-6446c959522c,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,3,2022-11-14 14:07:37.008000-03:00,2022-11-14 14:09:56.328000-03:00,39.5,2.322
b6661f70-3752-433b-9b22-6446c959522c,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,4,2022-11-14 14:42:32.364000-03:00,2022-11-14 15:01:32.961000-03:00,194.0,19.00995
b6661f70-3752-433b-9b22-6446c959522c,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,5,2022-11-14 19:38:53.087000-03:00,2022-11-14 19:40:23.079000-03:00,381.0,1.4998666666666667
b6661f70-3752-433b-9b22-6446c959522c,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,6,2022-11-15 21:23:51.077000-03:00,2022-11-15 21:31:55.022000-03:00,212.16666666666666,8.06575
b6661f70-3752-433b-9b22-6446c959522c,a98df9f9-acaa-402d-81d0-11dd4cdf8a36,7,2022-11-16 20:25:04.936000-03:00,2022-11-16 20:25:25.318000-03:00,257.0,0.3397
e36f6ef2-7c6c-46fe-8206-920b02da30b3,70eb7e92-8560-437d-8d2b-7f1afbe05a5f,1,2022-11-13 13:23:04.969000-03:00,2022-11-13 13:23:04.969000-03:00,296.0,0.0
f4879745-604e-4e59-8304-1dea9e25eb0d,a90d7e53-db59-49be-9ccd-5709053f3202,1,2022-11-15 22:12:15.322000-03:00,2022-11-15 22:12:15.322000-03:00,26.0,0.0
f4879745-604e-4e59-8304-1dea9e25eb0d,a90d7e53-db59-49be-9ccd-5709053f3202,2,2022-11-15 22:38:17.802000-03:00,2022-11-15 22:39:15.186000-03:00,329.3333333333333,0.9564
f4879745-604e-4e59-8304-1dea9e25eb0d,a90d7e53-db59-49be-9ccd-5709053f3202,3,2022-11-16 20:25:15.187000-03:00,2022-11-16 20:25:53.194000-03:00,523.0,0.63345
f4879745-604e-4e59-8304-1dea9e25eb0d,a90d7e53-db59-49be-9ccd-5709053f3202,4,2022-11-16 20:55:55.548000-03:00,2022-11-16 20:55:55.568000-03:00,245.0,0.0003333333333333333
