"id","userid","anotheruser","firstcontacttimestamp","lastcontacttimestamp","distance","rssi","batterylevel"
294,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 16:29:25.961+00","2022-11-14 16:29:36.366+00",406,-95.0,35
295,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 16:29:25.976+00","2022-11-14 16:29:36.38+00",315,-91.0,35
296,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 16:31:51.329+00","2022-11-14 16:34:15.269+00",55,-66.0,46
297,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 16:31:51.394+00","2022-11-14 16:34:25.282+00",16,-58.0,46
298,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 16:31:51.429+00","2022-11-14 16:34:15.339+00",432,-96.0,46
299,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 16:31:51.477+00","2022-11-14 16:34:15.387+00",137,-74.0,46
300,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 16:31:51.515+00","2022-11-14 16:34:15.419+00",287,-90.0,46
301,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 16:57:18.144+00","2022-11-14 16:57:52.241+00",278,-89.0,35
302,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 16:57:18.167+00","2022-11-14 16:57:52.279+00",296,-90.0,35
303,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 16:57:37.187+00","2022-11-14 16:57:52.201+00",250,-87.0,35
304,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 16:57:37.237+00","2022-11-14 16:57:52.261+00",397,-97.0,35
305,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 16:57:37.269+00","2022-11-14 16:57:52.297+00",221,-93.0,35
306,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 16:58:07.237+00","2022-11-14 16:58:07.237+00",245,-87.0,35
307,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 16:58:07.265+00","2022-11-14 16:58:07.265+00",357,-93.0,35
308,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 16:58:07.281+00","2022-11-14 16:58:07.281+00",522,-99.0,35
309,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 16:58:07.3+00","2022-11-14 16:58:07.3+00",522,-96.0,35
310,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 16:58:07.313+00","2022-11-14 16:58:07.313+00",261,-91.0,35
311,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 17:06:52.91+00","2022-11-14 17:06:55.194+00",156,-77.0,97
312,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:06:52.921+00","2022-11-14 17:06:55.2+00",161,-80.0,97
313,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 17:06:52.927+00","2022-11-14 17:06:55.207+00",556,-100.0,97
314,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 17:06:52.933+00","2022-11-14 17:06:55.221+00",21,-60.0,97
315,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 17:06:55.181+00","2022-11-14 17:06:55.214+00",406,-95.0,97
316,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:07:01.831+00","2022-11-14 17:07:01.831+00",171,-81.0,88
317,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 17:07:01.855+00","2022-11-14 17:07:01.855+00",101,-71.0,88
318,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 15:59:46.978+00","2022-11-14 16:00:48.342+00",64,-66.0,85
319,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 16:00:27.523+00","2022-11-14 16:00:48.297+00",29,-58.0,85
320,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 17:07:10.69+00","2022-11-14 17:07:10.69+00",55,-66.0,76
321,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 17:07:10.762+00","2022-11-14 17:07:10.762+00",278,-89.0,76
322,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 17:07:10.792+00","2022-11-14 17:07:10.792+00",7,-54.0,76
323,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 17:07:13.034+00","2022-11-14 17:07:13.034+00",204,-84.0,76
324,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 17:07:34.614+00","2022-11-14 17:07:35.058+00",217,-85.0,44
325,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 17:07:34.717+00","2022-11-14 17:07:35.124+00",64,-67.0,44
326,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 17:09:12.033+00","2022-11-14 17:09:28.383+00",46,-60.0,34
327,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:09:12.048+00","2022-11-14 17:09:28.395+00",113,-62.0,34
328,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 17:09:12.056+00","2022-11-14 17:09:28.419+00",116,-69.0,34
329,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 17:09:12.065+00","2022-11-14 17:09:28.434+00",261,-97.0,34
330,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 17:09:12.072+00","2022-11-14 17:09:28.444+00",161,-68.0,34
331,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 17:09:46.404+00","2022-11-14 17:09:46.439+00",296,-90.0,34
332,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 17:09:56.711+00","2022-11-14 17:09:56.744+00",47,-63.0,34
333,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:09:56.725+00","2022-11-14 17:09:56.75+00",97,-75.0,34
334,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 17:09:56.732+00","2022-11-14 17:09:56.756+00",53,-66.0,34
335,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 17:09:56.739+00","2022-11-14 17:09:56.76+00",74,-70.0,34
336,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 17:06:58.789+00","2022-11-14 17:07:11.203+00",129,-73.0,97
337,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:06:58.825+00","2022-11-14 17:06:59.094+00",253,-90.0,97
338,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 17:06:58.863+00","2022-11-14 17:06:59.105+00",630,-102.0,97
339,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 17:06:58.897+00","2022-11-14 17:06:59.123+00",460,-97.0,97
340,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 17:06:58.917+00","2022-11-14 17:06:59.139+00",37,-62.0,97
341,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 17:10:18.575+00","2022-11-14 17:10:18.614+00",630,-102.0,97
342,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 17:10:18.584+00","2022-11-14 17:10:28.046+00",111,-73.0,97
343,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 17:10:18.59+00","2022-11-14 17:10:28.052+00",152,-79.0,97
344,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:10:28.037+00","2022-11-14 17:10:28.037+00",156,-79.0,97
345,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 17:07:17.032+00","2022-11-14 17:07:17.167+00",64,-67.0,76
346,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 17:07:17.084+00","2022-11-14 17:07:17.19+00",432,-96.0,76
347,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 17:07:17.111+00","2022-11-14 17:07:49.703+00",144,-78.0,76
348,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 17:07:17.142+00","2022-11-14 17:07:49.719+00",21,-60.0,76
349,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 17:07:38.21+00","2022-11-14 17:07:38.288+00",103,-73.0,76
350,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 17:07:17.373+00","2022-11-14 17:07:50.397+00",66,-66.0,88
351,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:07:17.385+00","2022-11-14 17:07:50.416+00",25,-59.0,88
352,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 17:07:17.394+00","2022-11-14 17:07:50.433+00",97,-64.0,88
353,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 17:07:17.403+00","2022-11-14 17:07:50.455+00",145,-85.0,88
354,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 17:07:32.507+00","2022-11-14 17:07:32.575+00",278,-89.0,88
355,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:10:09.461+00","2022-11-14 17:10:09.499+00",64,-70.0,88
356,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 17:10:09.482+00","2022-11-14 17:10:26.385+00",64,-70.0,88
357,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 17:10:09.492+00","2022-11-14 17:10:09.513+00",101,-71.0,88
358,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:16:32.15+00","2022-11-14 17:16:43.217+00",245,-89.0,88
359,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 17:16:32.163+00","2022-11-14 17:16:43.233+00",8,-55.0,88
360,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:10:24.348+00","2022-11-14 17:10:42.69+00",103,-72.0,34
361,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 17:10:24.384+00","2022-11-14 17:10:24.508+00",66,-75.0,34
362,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 17:10:24.405+00","2022-11-14 17:10:24.523+00",490,-98.0,34
363,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 17:10:24.42+00","2022-11-14 17:10:24.535+00",98,-67.0,34
364,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 17:16:32.177+00","2022-11-14 17:16:43.251+00",10,-56.0,88
365,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:10:40.161+00","2022-11-14 17:10:40.161+00",182,-85.0,97
366,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 17:10:40.177+00","2022-11-14 17:10:40.177+00",671,-105.0,97
367,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 17:10:40.185+00","2022-11-14 17:10:40.185+00",42,-66.0,97
368,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 17:10:40.193+00","2022-11-14 17:11:21.154+00",125,-74.0,97
369,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 17:41:49.496+00","2022-11-14 17:41:50.468+00",51,-62.0,97
370,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 17:41:49.514+00","2022-11-14 17:41:50.475+00",7,-54.0,97
371,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:41:50.463+00","2022-11-14 17:41:50.463+00",171,-81.0,97
372,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 17:42:00.164+00","2022-11-14 17:42:00.198+00",106,-72.0,34
373,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 17:42:00.176+00","2022-11-14 17:42:00.204+00",86,-69.0,34
374,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:07:37.008+00","2022-11-14 17:07:48.272+00",74,-67.0,44
375,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 17:07:37.499+00","2022-11-14 17:07:48.319+00",116,-74.0,44
376,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 17:07:38.489+00","2022-11-14 17:08:08.761+00",217,-85.0,44
377,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 17:07:38.624+00","2022-11-14 17:09:56.463+00",4,-51.0,44
378,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:09:55.974+00","2022-11-14 17:09:56.328+00",5,-52.0,44
379,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 17:09:56.017+00","2022-11-14 17:09:56.503+00",93,-69.0,44
380,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 17:09:56.043+00","2022-11-14 17:09:56.537+00",10,-56.0,44
381,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:42:15.747+00","2022-11-14 17:42:15.873+00",223,-86.0,34
382,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 17:42:15.776+00","2022-11-14 17:42:15.886+00",33,-60.0,34
383,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 17:42:15.793+00","2022-11-14 17:42:15.9+00",86,-68.0,34
384,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 17:42:30.766+00","2022-11-14 17:42:41.398+00",0,-44.0,34
385,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:42:30.778+00","2022-11-14 17:42:41.418+00",296,-94.0,34
386,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 17:42:30.793+00","2022-11-14 17:42:41.432+00",48,-84.0,34
387,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 17:42:30.798+00","2022-11-14 17:42:41.447+00",71,-66.0,34
388,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:41:36.912+00","2022-11-14 17:42:07.428+00",278,-89.0,86
389,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 17:41:36.948+00","2022-11-14 17:41:36.948+00",55,-65.0,86
390,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 17:41:36.997+00","2022-11-14 17:41:36.997+00",0,-44.0,86
391,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:42:32.364+00","2022-11-14 18:01:32.961+00",194,-82.0,36
392,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 17:42:32.421+00","2022-11-14 18:01:33.081+00",41,-68.0,36
393,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 17:42:32.463+00","2022-11-14 18:01:43.31+00",0,-31.0,36
394,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 17:42:32.496+00","2022-11-14 18:01:33.163+00",22,-59.0,36
395,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 18:23:42.037+00","2022-11-14 18:23:42.037+00",10,-56.0,84
396,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 18:23:44.138+00","2022-11-14 18:23:57.316+00",10,-56.0,84
397,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 18:23:44.169+00","2022-11-14 18:23:57.332+00",2,-48.0,84
398,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 18:23:57.297+00","2022-11-14 18:23:57.35+00",2,-48.0,84
399,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 18:47:14.133+00","2022-11-14 18:47:14.133+00",34,-63.0,32
400,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 18:47:15.274+00","2022-11-14 18:47:15.307+00",0,-44.0,33
401,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 17:42:07.368+00","2022-11-14 17:42:07.393+00",336,-92.0,97
402,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 18:47:34.8+00","2022-11-14 18:47:34.828+00",86,-69.0,95
403,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 18:47:34.811+00","2022-11-14 18:47:34.837+00",55,-66.0,95
404,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 18:47:34.82+00","2022-11-14 18:47:35.629+00",278,-88.0,95
405,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 18:47:40.929+00","2022-11-14 18:47:41.132+00",0,-45.0,33
406,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 18:47:40.964+00","2022-11-14 18:47:41.154+00",55,-66.0,33
407,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 18:47:40.984+00","2022-11-14 18:47:41.175+00",108,-71.0,33
411,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 18:47:30.044+00","2022-11-14 18:47:52.994+00",13,-56.0,32
412,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 18:47:30.106+00","2022-11-14 18:47:53.103+00",0,-46.0,32
413,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 18:47:30.134+00","2022-11-14 18:47:53.144+00",13,-56.0,32
414,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 18:49:07.258+00","2022-11-14 18:49:07.401+00",0,-31.0,31
415,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 18:49:07.316+00","2022-11-14 18:53:23.271+00",2,-47.0,31
416,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 18:49:04.841+00","2022-11-14 18:51:39.506+00",3,-48.0,82
417,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 18:47:38.836+00","2022-11-14 18:47:38.863+00",47,-65.0,95
418,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 18:54:37.005+00","2022-11-14 18:55:02.906+00",269,-90.0,33
419,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 18:54:37.041+00","2022-11-14 18:55:02.923+00",0,-35.0,33
420,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 18:54:37.061+00","2022-11-14 18:54:37.273+00",181,-82.0,33
421,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 18:54:52.071+00","2022-11-14 18:55:02.937+00",419,-96.0,33
422,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 18:54:46.397+00","2022-11-14 18:55:15.731+00",311,-96.0,95
423,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 18:54:46.425+00","2022-11-14 18:55:15.745+00",0,-35.0,95
424,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 18:54:46.441+00","2022-11-14 18:55:15.762+00",421,-92.0,95
425,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:02:25.263+00","2022-11-14 19:02:25.364+00",44,-65.0,82
426,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 19:02:25.3+00","2022-11-14 19:02:41.422+00",230,-86.0,82
427,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 19:05:33.962+00","2022-11-14 19:05:33.998+00",8,-55.0,81
428,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 19:05:37.611+00","2022-11-14 19:05:37.684+00",5,-52.0,81
429,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 19:05:37.628+00","2022-11-14 19:05:37.693+00",0,-29.0,81
430,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:05:44.734+00","2022-11-14 19:05:45.084+00",287,-85.0,33
431,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 19:05:44.767+00","2022-11-14 19:05:45.1+00",0,-43.0,33
432,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 19:05:44.789+00","2022-11-14 19:06:21.287+00",315,-91.0,33
433,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 19:05:44.804+00","2022-11-14 19:05:45.126+00",36,-72.0,33
434,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 18:53:52.278+00","2022-11-14 19:02:23.418+00",3,-50.0,30
435,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 18:54:53.07+00","2022-11-14 19:11:23.421+00",217,-84.0,30
