"id","userid","anotheruser","firstcontacttimestamp","lastcontacttimestamp","distance","rssi","batterylevel"
295,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 13:29:25.976-03","2022-11-14 13:29:36.38-03",315,-91.0,35
296,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 13:31:51.329-03","2022-11-14 13:34:15.269-03",55,-66.0,46
297,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 13:31:51.394-03","2022-11-14 13:34:25.282-03",16,-58.0,46
298,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 13:31:51.429-03","2022-11-14 13:34:15.339-03",432,-96.0,46
299,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 13:31:51.477-03","2022-11-14 13:34:15.387-03",137,-74.0,46
300,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 13:31:51.515-03","2022-11-14 13:34:15.419-03",287,-90.0,46
301,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 13:57:18.144-03","2022-11-14 13:57:52.241-03",278,-89.0,35
302,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 13:57:18.167-03","2022-11-14 13:57:52.279-03",296,-90.0,35
303,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 13:57:37.187-03","2022-11-14 13:57:52.201-03",250,-87.0,35
304,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 13:57:37.237-03","2022-11-14 13:57:52.261-03",397,-97.0,35
305,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 13:57:37.269-03","2022-11-14 13:57:52.297-03",221,-93.0,35
306,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 13:58:07.237-03","2022-11-14 13:58:07.237-03",245,-87.0,35
307,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 13:58:07.265-03","2022-11-14 13:58:07.265-03",357,-93.0,35
308,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 13:58:07.281-03","2022-11-14 13:58:07.281-03",522,-99.0,35
309,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 13:58:07.3-03","2022-11-14 13:58:07.3-03",522,-96.0,35
310,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 13:58:07.313-03","2022-11-14 13:58:07.313-03",261,-91.0,35
311,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 14:06:52.91-03","2022-11-14 14:06:55.194-03",156,-77.0,97
312,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:06:52.921-03","2022-11-14 14:06:55.2-03",161,-80.0,97
313,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 14:06:52.927-03","2022-11-14 14:06:55.207-03",556,-100.0,97
314,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 14:06:52.933-03","2022-11-14 14:06:55.221-03",21,-60.0,97
315,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 14:06:55.181-03","2022-11-14 14:06:55.214-03",406,-95.0,97
316,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:07:01.831-03","2022-11-14 14:07:01.831-03",171,-81.0,88
317,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 14:07:01.855-03","2022-11-14 14:07:01.855-03",101,-71.0,88
318,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 12:59:46.978-03","2022-11-14 13:00:48.342-03",64,-66.0,85
319,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 13:00:27.523-03","2022-11-14 13:00:48.297-03",29,-58.0,85
320,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 14:07:10.69-03","2022-11-14 14:07:10.69-03",55,-66.0,76
321,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 14:07:10.762-03","2022-11-14 14:07:10.762-03",278,-89.0,76
322,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 14:07:10.792-03","2022-11-14 14:07:10.792-03",7,-54.0,76
323,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 14:07:13.034-03","2022-11-14 14:07:13.034-03",204,-84.0,76
324,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 14:07:34.614-03","2022-11-14 14:07:35.058-03",217,-85.0,44
325,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 14:07:34.717-03","2022-11-14 14:07:35.124-03",64,-67.0,44
326,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 14:09:12.033-03","2022-11-14 14:09:28.383-03",46,-60.0,34
327,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:09:12.048-03","2022-11-14 14:09:28.395-03",113,-62.0,34
328,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 14:09:12.056-03","2022-11-14 14:09:28.419-03",116,-69.0,34
329,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 14:09:12.065-03","2022-11-14 14:09:28.434-03",261,-97.0,34
330,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 14:09:12.072-03","2022-11-14 14:09:28.444-03",161,-68.0,34
331,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 14:09:46.404-03","2022-11-14 14:09:46.439-03",296,-90.0,34
332,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 14:09:56.711-03","2022-11-14 14:09:56.744-03",47,-63.0,34
333,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:09:56.725-03","2022-11-14 14:09:56.75-03",97,-75.0,34
334,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 14:09:56.732-03","2022-11-14 14:09:56.756-03",53,-66.0,34
335,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 14:09:56.739-03","2022-11-14 14:09:56.76-03",74,-70.0,34
336,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 14:06:58.789-03","2022-11-14 14:07:11.203-03",129,-73.0,97
337,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:06:58.825-03","2022-11-14 14:06:59.094-03",253,-90.0,97
338,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 14:06:58.863-03","2022-11-14 14:06:59.105-03",630,-102.0,97
339,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 14:06:58.897-03","2022-11-14 14:06:59.123-03",460,-97.0,97
340,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 14:06:58.917-03","2022-11-14 14:06:59.139-03",37,-62.0,97
341,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 14:10:18.575-03","2022-11-14 14:10:18.614-03",630,-102.0,97
342,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 14:10:18.584-03","2022-11-14 14:10:28.046-03",111,-73.0,97
343,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 14:10:18.59-03","2022-11-14 14:10:28.052-03",152,-79.0,97
344,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:10:28.037-03","2022-11-14 14:10:28.037-03",156,-79.0,97
345,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 14:07:17.032-03","2022-11-14 14:07:17.167-03",64,-67.0,76
346,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 14:07:17.084-03","2022-11-14 14:07:17.19-03",432,-96.0,76
347,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 14:07:17.111-03","2022-11-14 14:07:49.703-03",144,-78.0,76
348,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 14:07:17.142-03","2022-11-14 14:07:49.719-03",21,-60.0,76
349,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 14:07:38.21-03","2022-11-14 14:07:38.288-03",103,-73.0,76
350,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 14:07:17.373-03","2022-11-14 14:07:50.397-03",66,-66.0,88
351,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:07:17.385-03","2022-11-14 14:07:50.416-03",25,-59.0,88
352,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 14:07:17.394-03","2022-11-14 14:07:50.433-03",97,-64.0,88
353,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 14:07:17.403-03","2022-11-14 14:07:50.455-03",145,-85.0,88
354,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 14:07:32.507-03","2022-11-14 14:07:32.575-03",278,-89.0,88
355,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:10:09.461-03","2022-11-14 14:10:09.499-03",64,-70.0,88
356,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 14:10:09.482-03","2022-11-14 14:10:26.385-03",64,-70.0,88
357,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 14:10:09.492-03","2022-11-14 14:10:09.513-03",101,-71.0,88
358,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:16:32.15-03","2022-11-14 14:16:43.217-03",245,-89.0,88
359,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 14:16:32.163-03","2022-11-14 14:16:43.233-03",8,-55.0,88
360,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:10:24.348-03","2022-11-14 14:10:42.69-03",103,-72.0,34
361,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 14:10:24.384-03","2022-11-14 14:10:24.508-03",66,-75.0,34
362,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 14:10:24.405-03","2022-11-14 14:10:24.523-03",490,-98.0,34
363,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 14:10:24.42-03","2022-11-14 14:10:24.535-03",98,-67.0,34
364,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 14:16:32.177-03","2022-11-14 14:16:43.251-03",10,-56.0,88
365,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:10:40.161-03","2022-11-14 14:10:40.161-03",182,-85.0,97
366,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 14:10:40.177-03","2022-11-14 14:10:40.177-03",671,-105.0,97
367,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 14:10:40.185-03","2022-11-14 14:10:40.185-03",42,-66.0,97
368,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 14:10:40.193-03","2022-11-14 14:11:21.154-03",125,-74.0,97
369,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 14:41:49.496-03","2022-11-14 14:41:50.468-03",51,-62.0,97
370,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 14:41:49.514-03","2022-11-14 14:41:50.475-03",7,-54.0,97
371,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:41:50.463-03","2022-11-14 14:41:50.463-03",171,-81.0,97
372,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 14:42:00.164-03","2022-11-14 14:42:00.198-03",106,-72.0,34
373,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 14:42:00.176-03","2022-11-14 14:42:00.204-03",86,-69.0,34
374,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:07:37.008-03","2022-11-14 14:07:48.272-03",74,-67.0,44
375,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 14:07:37.499-03","2022-11-14 14:07:48.319-03",116,-74.0,44
376,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 14:07:38.489-03","2022-11-14 14:08:08.761-03",217,-85.0,44
377,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 14:07:38.624-03","2022-11-14 14:09:56.463-03",4,-51.0,44
378,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:09:55.974-03","2022-11-14 14:09:56.328-03",5,-52.0,44
379,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 14:09:56.017-03","2022-11-14 14:09:56.503-03",93,-69.0,44
380,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 14:09:56.043-03","2022-11-14 14:09:56.537-03",10,-56.0,44
381,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:42:15.747-03","2022-11-14 14:42:15.873-03",223,-86.0,34
382,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 14:42:15.776-03","2022-11-14 14:42:15.886-03",33,-60.0,34
383,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 14:42:15.793-03","2022-11-14 14:42:15.9-03",86,-68.0,34
384,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 14:42:30.766-03","2022-11-14 14:42:41.398-03",0,-44.0,34
385,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:42:30.778-03","2022-11-14 14:42:41.418-03",296,-94.0,34
386,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 14:42:30.793-03","2022-11-14 14:42:41.432-03",48,-84.0,34
387,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 14:42:30.798-03","2022-11-14 14:42:41.447-03",71,-66.0,34
388,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:41:36.912-03","2022-11-14 14:42:07.428-03",278,-89.0,86
389,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 14:41:36.948-03","2022-11-14 14:41:36.948-03",55,-65.0,86
390,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 14:41:36.997-03","2022-11-14 14:41:36.997-03",0,-44.0,86
391,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:42:32.364-03","2022-11-14 15:01:32.961-03",194,-82.0,36
392,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 14:42:32.421-03","2022-11-14 15:01:33.081-03",41,-68.0,36
393,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 14:42:32.463-03","2022-11-14 15:01:43.31-03",0,-31.0,36
394,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 14:42:32.496-03","2022-11-14 15:01:33.163-03",22,-59.0,36
395,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 15:23:42.037-03","2022-11-14 15:23:42.037-03",10,-56.0,84
396,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 15:23:44.138-03","2022-11-14 15:23:57.316-03",10,-56.0,84
397,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 15:23:44.169-03","2022-11-14 15:23:57.332-03",2,-48.0,84
398,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 15:23:57.297-03","2022-11-14 15:23:57.35-03",2,-48.0,84
399,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 15:47:14.133-03","2022-11-14 15:47:14.133-03",34,-63.0,32
400,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 15:47:15.274-03","2022-11-14 15:47:15.307-03",0,-44.0,33
401,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 14:42:07.368-03","2022-11-14 14:42:07.393-03",336,-92.0,97
402,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 15:47:34.8-03","2022-11-14 15:47:34.828-03",86,-69.0,95
403,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 15:47:34.811-03","2022-11-14 15:47:34.837-03",55,-66.0,95
404,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 15:47:34.82-03","2022-11-14 15:47:35.629-03",278,-88.0,95
405,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 15:47:40.929-03","2022-11-14 15:47:41.132-03",0,-45.0,33
406,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 15:47:40.964-03","2022-11-14 15:47:41.154-03",55,-66.0,33
407,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 15:47:40.984-03","2022-11-14 15:47:41.175-03",108,-71.0,33
411,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 15:47:30.044-03","2022-11-14 15:47:52.994-03",13,-56.0,32
412,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 15:47:30.106-03","2022-11-14 15:47:53.103-03",0,-46.0,32
413,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 15:47:30.134-03","2022-11-14 15:47:53.144-03",13,-56.0,32
414,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 15:49:07.258-03","2022-11-14 15:49:07.401-03",0,-31.0,31
415,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 15:49:07.316-03","2022-11-14 15:53:23.271-03",2,-47.0,31
416,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 15:49:04.841-03","2022-11-14 15:51:39.506-03",3,-48.0,82
417,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 15:47:38.836-03","2022-11-14 15:47:38.863-03",47,-65.0,95
418,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 15:54:37.005-03","2022-11-14 15:55:02.906-03",269,-90.0,33
419,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 15:54:37.041-03","2022-11-14 15:55:02.923-03",0,-35.0,33
420,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 15:54:37.061-03","2022-11-14 15:54:37.273-03",181,-82.0,33
421,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 15:54:52.071-03","2022-11-14 15:55:02.937-03",419,-96.0,33
422,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 15:54:46.397-03","2022-11-14 15:55:15.731-03",311,-96.0,95
423,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 15:54:46.425-03","2022-11-14 15:55:15.745-03",0,-35.0,95
424,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 15:54:46.441-03","2022-11-14 15:55:15.762-03",421,-92.0,95
425,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 16:02:25.263-03","2022-11-14 16:02:25.364-03",44,-65.0,82
426,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 16:02:25.3-03","2022-11-14 16:02:41.422-03",230,-86.0,82
427,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 16:05:33.962-03","2022-11-14 16:05:33.998-03",8,-55.0,81
428,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 16:05:37.611-03","2022-11-14 16:05:37.684-03",5,-52.0,81
429,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 16:05:37.628-03","2022-11-14 16:05:37.693-03",0,-29.0,81
430,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 16:05:44.734-03","2022-11-14 16:05:45.084-03",287,-85.0,33
431,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 16:05:44.767-03","2022-11-14 16:05:45.1-03",0,-43.0,33
432,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 16:05:44.789-03","2022-11-14 16:06:21.287-03",315,-91.0,33
433,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 16:05:44.804-03","2022-11-14 16:05:45.126-03",36,-72.0,33
434,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 15:53:52.278-03","2022-11-14 16:02:23.418-03",3,-50.0,30
435,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 15:54:53.07-03","2022-11-14 16:11:23.421-03",217,-84.0,30
436,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 15:54:53.112-03","2022-11-14 16:11:23.49-03",131,-76.0,30
